날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_cuisine,lunch_cuisine,dinner_cuisine,breakfast_kobert
2024-07-05(금),쇠고기시래기국,"19.016542810985488, 8.021147011308546, 12.768707592891765",돈목심청국장찌개,"20.828397887323945, 6.627411971830987, 11.344295774647893",칡냉면,"72.94, 6.71, 18.93",7,7,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-06(토),까르보나라떡볶이,"104.0, 10.0, 9.0",감자짜글이,"32.0, 1.8, 5.0",버섯매운탕,"78.0, 8.0, 38.0",1,12,11,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-07(일),순두부백탕,"6.0, 7.0, 11.0",사골우거지국,"6.0, 7.0, 14.0",돼지고기김치찌개,"6.38, 8.09, 8.17",10,9,7,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[ 7.7424894   0.85624667 -1.02209548]
2024-07-08(월),감자양파찌개,"14.04, 1.86, 2.04",초계국수,"64.1, 7.55, 19.25",의정부식부대찌개,"41.9, 12.2, 10.4",9,2,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-09(화),맛김치,"6.0, 1.1, 2.0",배추겉절이,"4.87, 1.76, 1.99",나랑드사이다,"3.0, 0.0, 0.0",3,2,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-10(수),우유생크림빵,"49.0, 21.0, 7.0",미역오이냉국,"3.15, 0.08, 0.97",닭고기무국,"6.0, 1.1, 6.0",1,4,18,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-11(목),오징어찌개,"12.12, 4.07, 20.38",새우팟타이,"20.828397887323945, 6.627411971830987, 11.344295774647893",비빔냉면,"75.92, 9.34, 17.37",3,1,3,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-12(금),사골떡왕만둣국,"9.0, 4.0, 2.0",모듬어묵탕,"19.0, 2.7, 9.0",감자고추장찌개,"13.53, 2.9, 6.9",6,2,2,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-07-13(토),잉글리쉬머핀샌드위치,"30.0, 15.0, 14.0",미소장국,"7.78, 3.36, 6.02",비벼먹는오믈렛,"19.172017857142862, 7.075374999999995, 11.985875000000004",2,18,4,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-14(일),느타리버섯배추국,"19.016542810985488, 8.021147011308546, 12.768707592891765",소고기해장국,"64.0, 14.0, 20.0",돼지갈비김치찌개,"6.38, 8.09, 8.17",7,1,5,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-07-16(화),조갯살미역국,"19.016542810985488, 8.021147011308546, 12.768707592891765",돼지고기김찌찌개,"15.0, 6.0, 10.0",건새우무우국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,9,10,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-17(수),햄감자찌개,"14.04, 1.86, 2.04",유부주머니어묵탕,"20.828397887323945, 6.627411971830987, 11.344295774647893",쇠고기육개장,"6.0, 6.0, 8.0",11,2,8,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-18(목),감자채볶음,"15.24, 6.03, 1.63",도토리묵사발,"33.0, 4.5, 2.0",얼큰뭇국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,8,3,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-19(금),두부맑은국,"19.016542810985488, 8.021147011308546, 12.768707592891765",고깃집된장찌개,"24.0, 9.0, 23.0",황태채콩나물국,"5.0, 1.5, 8.0",8,4,6,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-20(토),페스츄리사각햄버거,"19.016542810985488, 8.021147011308546, 12.768707592891765",팽이버섯계란국,"20.828397887323945, 6.627411971830987, 11.344295774647893",닭고기무국,"6.0, 1.1, 6.0",2,13,18,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 8.22153284 -1.96827253  0.34358867]
2024-07-22(월),콩나물김치국,"1.79, 1.82, 1.92",들깨미역국,"11.76, 5.28, 2.78",미소장국,"7.78, 3.36, 6.02",4,2,6,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[ 7.86645324 -0.48461474  0.45289151]
2024-07-24(수),모닝빵&딸기잼,"17.42, 1.43, 3.28",나가사끼짬뽕찌개,"74.0, 9.0, 9.0",쇠고기호박찌개,"19.172017857142862, 7.075374999999995, 11.985875000000004",3,3,4,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]",[-2.14806094 -1.43389772  0.87260461]
2024-07-25(목),유부장국,"8.17, 2.48, 5.99",추어탕,"3.54, 8.01, 26.52",목살김치찌개,"11.0, 23.0, 27.0",3,4,17,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 7.44150514  2.42003953 -0.01524951]
2024-07-26(금),순두부찌개,"5.62, 17.99, 18.25",버섯쇠고기찌개,"20.828397887323945, 6.627411971830987, 11.344295774647893",돼지고기고추장찌개,"17.55, 4.2, 13.0",14,4,2,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-07-28(일),쇠고기감자국,"7.0, 2.4, 13.0",쇠고기무국,"12.07, 8.62, 16.43",버섯육개장,"9.0, 2.9, 8.0",16,10,12,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-29(월),중화식계란탕,"19.016542810985488, 8.021147011308546, 12.768707592891765",차돌육개장,"9.0, 12.0, 18.0",닭곰탕,"1.87, 4.75, 18.72",5,3,10,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-07-30(화),황태해장국,"12.07, 4.14, 18.33",콩나물냉국,"5.87, 1.54, 2.17",두부고추장찌개,"13.53, 2.9, 6.9",9,1,9,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[8.07116111 2.81667504 0.11841897]
2024-07-31(수),조랭이떡국,"25.0, 1.0, 3.0",고기사골곰탕,"3.0, 1.3, 8.0",우동국,"12.38, 2.74, 1.62",1,3,5,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 1, 0]",[-4.62741593  0.0328805   0.09617663]
2024-08-01(목),닭고기무국,"6.0, 1.1, 6.0",김치말이냉우동,"20.828397887323945, 6.627411971830987, 11.344295774647893",유부장국,"8.17, 2.48, 5.99",13,1,4,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-08-03(토),떡갈비샌드위치,"58.2, 19.5, 23.0",감바스라이스,"59.0, 9.0, 8.0",우거지갈비탕,"12.4, 29.52, 32.03",1,1,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-08-05(월),밀쌀밥,"19.016542810985488, 8.021147011308546, 12.768707592891765",파김치,"3.13, 0.12, 0.76",,"19.172017857142862, 7.075374999999995, 11.985875000000004",1,1,9,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[ 6.99241104 -0.83986136 -0.76103885]
2024-08-06(화),모닝빵&딸기잼,"17.42, 1.43, 3.28",우동국,"12.38, 2.74, 1.62",버섯매운탕,"78.0, 8.0, 38.0",3,12,11,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]",[-2.14806094 -1.43389772  0.87260461]
2024-08-07(수),순두부백탕,"6.0, 7.0, 11.0",사골우거지국,"6.0, 7.0, 14.0",돼지고기김찌찌개,"15.0, 6.0, 10.0",10,9,6,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[ 7.7424894   0.85624667 -1.02209548]
2024-08-09(금),쇠고기무국,"12.07, 8.62, 16.43",근대된장국,"5.82, 1.36, 3.47",두부햄찌개,"2.36, 6.78, 6.98",40,5,11,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-08-10(토),훈제닭다리,"5.0, 14.0, 27.0",김계란국,"5.0, 2.0, 2.0",닭고기무국,"6.0, 1.1, 6.0",1,4,18,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-08-11(일),오징어찌개,"12.12, 4.07, 20.38",김치짜글이찌개,"89.0, 5.0, 14.0",아욱된장국,"4.88, 0.73, 2.68",3,4,8,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-08-12(월),사골떡왕만둣국,"9.0, 4.0, 2.0",감자고추장찌개,"13.53, 2.9, 6.9",모듬어묵탕,"19.0, 2.7, 9.0",6,8,8,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-08-13(화),뼈없는갈비탕,"5.0, 11.0, 37.0",미소장국,"7.78, 3.36, 6.02",비벼먹는오믈렛,"19.172017857142862, 7.075374999999995, 11.985875000000004",5,18,4,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-08-15(목),쇠고기무국,"12.07, 8.62, 16.43",해물짬뽕찌개,"15.2, 5.67, 18.57",차돌박이된장찌개,"27.0, 28.0, 27.0",40,3,4,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-08-16(금),순두부버섯탕,"19.0, 19.0, 21.0",미역된장국,"2.34, 0.08, 1.0",건새우무우국,"19.172017857142862, 7.075374999999995, 11.985875000000004",13,8,10,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-08-18(일),감자채볶음,"15.24, 6.03, 1.63",쇠고기된장찌개,"20.828397887323945, 6.627411971830987, 11.344295774647893",얼큰뭇국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,4,3,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-08-19(월),우유),"4.6, 4.0, 3.0",쇠고기느타리버섯잡채,"20.828397887323945, 6.627411971830987, 11.344295774647893",상추/깻잎쌈,"2.79, 0.15, 1.36",1,2,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 5.10903689 -0.31754309 -0.84523433]
2024-08-20(화),수제소시지구이,"4.0, 7.0, 26.0",도토리묵사발,"33.0, 4.5, 2.0",돼지고기김치찌개,"6.38, 8.09, 8.17",1,8,7,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 7.98577926 -1.68115899  1.40633212]
2024-08-21(수),뼈해장국,"7.94, 13.3, 38.86",쇠고기우거지국,"20.828397887323945, 6.627411971830987, 11.344295774647893",얼큰콩나물국,"5.87, 1.54, 2.17",1,2,8,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-08-23(금),들깨수제비국,"105.0, 16.9, 8.0",닭고기육개장,"6.0, 6.0, 8.0",매운버섯국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,22,7,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-08-24(토),핫도그빵&불고기토핑,"24.74, 2.16, 4.75",빈달루커리,"21.0, 3.6, 6.0",쇠고기호박찌개,"19.172017857142862, 7.075374999999995, 11.985875000000004",6,1,4,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 7.32307883 -1.70381074  0.02820281]
2024-08-25(일),유부장국,"8.17, 2.48, 5.99",감자국,"9.86, 3.52, 4.54",목살김치찌개,"11.0, 23.0, 27.0",3,8,17,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[ 7.44150514  2.42003953 -0.01524951]
2024-08-26(월),순두부오징어탕,"19.016542810985488, 8.021147011308546, 12.768707592891765",버섯쇠고기찌개,"20.828397887323945, 6.627411971830987, 11.344295774647893",돼지고기고추장찌개,"17.55, 4.2, 13.0",2,4,2,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 8.36092413 -0.46552242  0.10930361]
2024-08-28(수),쇠고기감자국,"7.0, 2.4, 13.0",버섯들깨탕,"33.0, 1.7, 17.0",버섯육개장,"9.0, 2.9, 8.0",16,2,12,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-08-29(목),중화식계란탕,"19.016542810985488, 8.021147011308546, 12.768707592891765",차돌육개장,"9.0, 12.0, 18.0",나가사끼짬뽕국,"74.0, 9.0, 9.0",5,3,5,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-08-30(금),햄감자찌개,"14.04, 1.86, 2.04",콩나물국,"5.87, 1.54, 2.17",두부고추장찌개,"13.53, 2.9, 6.9",11,9,9,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-08-31(토),치즈불고기버거,"28.0, 21.0, 8.0",한우고기곰탕,"10.0, 9.0, 13.0",닭곰탕,"1.87, 4.75, 18.72",5,2,10,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 8.37460609 -2.33792962  0.44529436]
2024-09-01(일),밥,"19.016542810985488, 8.021147011308546, 12.768707592891765",깍두기,"3.21, 0.29, 0.62",깍두기,"3.21, 0.29, 0.62",5,1,3,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 3.7101575  -0.00617387 -3.04989213]
2024-09-03(화),어묵콩나물국,"5.87, 1.54, 2.17",꼬막된장찌개,"16.77, 5.6, 15.01",돼지갈비탕,"19.0, 30.0, 36.0",4,2,1,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[8.25519336 0.94887619 0.22516604]
2024-09-04(수),우족탕,"13.0, 9.0, 22.0",파채&간장돼지불백,"6.41, 1.2, 1.96",배추된장국,"8.64, 2.01, 3.8",1,1,10,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 7.19488363  1.33378089 -1.12518969]
2024-09-05(목),쇠고기시래기국,"19.016542810985488, 8.021147011308546, 12.768707592891765",닭볶음탕,"9.4, 9.5, 25.72",팽이버섯두부국,"19.172017857142862, 7.075374999999995, 11.985875000000004",7,8,2,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-09-06(금),삼색수제비국,"19.016542810985488, 8.021147011308546, 12.768707592891765",오징어무국,"3.8, 0.96, 10.35",버섯매운탕,"78.0, 8.0, 38.0",3,1,11,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[7.87935811 0.45065136 0.38813032]
2024-09-08(일),쇠고기장터국,"7.0, 3.7, 9.0",얼큰황태채국,"20.828397887323945, 6.627411971830987, 11.344295774647893",대패삼겹살된장찌개,"19.172017857142862, 7.075374999999995, 11.985875000000004",7,6,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-09-09(월),유부주머니어묵탕,"19.016542810985488, 8.021147011308546, 12.768707592891765",김계란국,"5.0, 2.0, 2.0",햄소시지찌개,"19.172017857142862, 7.075374999999995, 11.985875000000004",5,4,3,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 8.72008291 -0.69472743  0.63480266]
2024-09-10(화),고깃집된장찌개,"24.0, 9.0, 23.0",유부장국,"8.17, 2.48, 5.99",닭고기무국,"6.0, 1.1, 6.0",7,7,18,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-09-11(수),앙버터모닝빵,"36.0, 13.0, 4.0",차돌박이쌀국수,"47.0, 2.0, 6.0",아욱된장국,"4.88, 0.73, 2.68",1,2,8,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-09-12(목),쇠고기콩나물국,"19.016542810985488, 8.021147011308546, 12.768707592891765",꽃게짬뽕,"74.0, 2.7, 8.0",모듬어묵탕,"19.0, 2.7, 9.0",8,3,8,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-09-14(토),페스츄리사각햄버거,"19.016542810985488, 8.021147011308546, 12.768707592891765",순두부찌개,"5.62, 17.99, 18.25",돼지갈비김치찌개,"6.38, 8.09, 8.17",2,9,5,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[ 8.22153284 -1.96827253  0.34358867]
2024-09-15(일),청경채굴소스볶음,"19.016542810985488, 8.021147011308546, 12.768707592891765",국물떡볶이,"73.0, 0.9, 6.0",고기야채말이,"14.5, 2.1, 13.1",1,5,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-09-16(월),순두부버섯탕,"19.0, 19.0, 21.0",해물짬뽕찌개,"15.2, 5.67, 18.57",꼬치어묵국,"23.0, 4.7, 12.0",13,3,5,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-09-17(화),황태채미역국,"4.0, 0.5, 1.0",왕만두국,"29.95, 21.79, 24.12",쇠고기육개장,"6.0, 6.0, 8.0",3,1,8,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[8.15118781 1.40966819 0.66977005]
2024-09-19(목),두부맑은국,"19.016542810985488, 8.021147011308546, 12.768707592891765",닭고기육개장,"6.0, 6.0, 8.0",황태채콩나물국,"5.0, 1.5, 8.0",8,22,6,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-09-20(금),맑은된장국,"19.016542810985488, 8.021147011308546, 12.768707592891765",제주고기국수,"74.18, 12.22, 14.14",돼지고기김치찌개,"6.38, 8.09, 8.17",7,4,7,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-09-21(토),타워버거,"67.0, 25.0, 34.0",조각피자,"26.0, 11.0, 12.0",얼큰콩나물국,"5.87, 1.54, 2.17",3,1,8,"[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]","[0, 0, 0, 0, 1]",[ 6.84949083 -1.63292328 -0.38274825]
2024-09-22(일),쇠고기미역국,"16.08, 6.78, 15.06",목살김치찌개,"11.0, 23.0, 27.0",갈비짬뽕,"19.172017857142862, 7.075374999999995, 11.985875000000004",21,3,2,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-09-23(월),들깨수제비국,"105.0, 16.9, 8.0",닭고기무국,"6.0, 1.1, 6.0",매운버섯국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,5,7,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-09-25(수),츄러스,"11.94, 7.35, 0.73",유부우동국,"84.0, 3.4, 10.0",해물탕,"4.29, 1.54, 11.89",1,1,2,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]",[ 6.28390889 -0.74069504 -0.41379723]
2024-09-26(목),사골우거지국,"6.0, 7.0, 14.0",팽이버섯계란국,"20.828397887323945, 6.627411971830987, 11.344295774647893",소갈비탕당면,"0.0, 3.6, 3.8",11,13,2,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 8.02304692 -0.28977704  0.62643137]
2024-09-29(일),중화식계란탕,"19.016542810985488, 8.021147011308546, 12.768707592891765",우스지곰탕,"20.828397887323945, 6.627411971830987, 11.344295774647893",나가사끼짬뽕국,"74.0, 9.0, 9.0",5,2,5,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-09-30(월),햄감자찌개,"14.04, 1.86, 2.04",새우튀김우동,"87.0, 7.0, 12.0",두부고추장찌개,"13.53, 2.9, 6.9",11,3,9,"[1, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-10-01(화),유부된장국,"8.17, 2.48, 5.99",밥,"20.828397887323945, 6.627411971830987, 11.344295774647893",햄김치찌개,"6.47, 7.57, 7.51",3,2,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-10-02(수),삼색옹심이국,"19.016542810985488, 8.021147011308546, 12.768707592891765",차돌순두부찌개,"16.0, 17.0, 17.0",엄나무닭가슴살삼계탕,"19.172017857142862, 7.075374999999995, 11.985875000000004",1,1,2,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[8.19505428 0.76067725 0.87162222]
2024-10-03(목),물만두국,"29.95, 21.79, 24.12",설렁탕소면,"81.0, 16.0, 14.0",새우순두부계란탕,"19.172017857142862, 7.075374999999995, 11.985875000000004",9,3,3,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 7.14189858  1.84764727 -0.19743215]
2024-10-05(토),햄샌드위치,"33.35, 15.48, 20.69",파송송계란국,"20.828397887323945, 6.627411971830987, 11.344295774647893",해물순두부찌개,"13.31, 16.19, 25.76",1,1,5,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617663]
2024-10-06(일),삼색수제비국,"19.016542810985488, 8.021147011308546, 12.768707592891765",차돌짬뽕찌개,"14.67, 10.78, 19.1",느타리버섯배추국,"19.172017857142862, 7.075374999999995, 11.985875000000004",3,1,9,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]",[7.87935811 0.45065136 0.38813032]
2024-10-07(월),감자양파찌개,"14.04, 1.86, 2.04",황태채미역국,"4.0, 0.5, 1.0",새우시금치국,"18.99, 2.45, 8.5",9,5,4,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-10-09(수),오징어무국,"3.8, 0.96, 10.35",나주곰탕,"2.42, 9.5, 27.38",감자계란국,"19.172017857142862, 7.075374999999995, 11.985875000000004",2,1,9,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[8.01181198 0.96980667 0.9877867 ]
2024-10-10(목),고깃집된장찌개,"24.0, 9.0, 23.0",꽃게된장찌개,"15.2, 5.67, 18.57",닭고기육개장,"6.0, 6.0, 8.0",7,4,14,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-10-12(토),,"19.016542810985488, 8.021147011308546, 12.768707592891765",바베큐폭립,"17.0, 9.0, 25.0",멕시칸샐러드,"19.8, 18.4, 8.8",8,1,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]",[-3.6037333  -2.04695024 -5.11014571]
2024-10-14(월),근대된장국,"5.82, 1.36, 3.47",인삼갈비탕&새싹삼 1뿌리,"3.0, 6.0, 9.0",건새우무우국,"19.172017857142862, 7.075374999999995, 11.985875000000004",7,1,10,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-10-15(화),쇠고기우거지국,"19.016542810985488, 8.021147011308546, 12.768707592891765",감자국,"9.86, 3.52, 4.54",돼지고기콩나물찌개,"17.0, 4.0, 12.0",3,8,6,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-10-16(수),순두부버섯탕,"19.0, 19.0, 21.0",해물짬뽕찌개,"15.2, 5.67, 18.57",꼬치어묵국,"23.0, 4.7, 12.0",13,3,5,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617663]
2024-10-17(목),황태채미역국,"4.0, 0.5, 1.0",닭가슴살포케,"26.0, 15.46, 15.0",쇠고기육개장,"6.0, 6.0, 8.0",3,1,8,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[8.15118781 1.40966819 0.66977005]
2024-10-19(토),불고기버거,"50.0, 22.0, 20.0",돈육폭찹,"20.828397887323945, 6.627411971830987, 11.344295774647893",황태채계란국,"19.172017857142862, 7.075374999999995, 11.985875000000004",15,1,4,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 7.48607388 -2.10948034 -0.0093923 ]
