날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_cuisine,lunch_cuisine,dinner_cuisine,breakfast_kobert,lunch_kobert,dinner_kobert
2024-06-12(수),맥적구이,"33.0, 4.0, 4.0",배추겉절이,"4.87, 1.76, 1.99",오이양파장아찌,"3.74, 0.32, 0.55",1,2,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[7.78267969 0.92408675 0.68324249],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-06-13(목),쇠고기된장찌개,"19.016542810985488, 8.021147011308546, 12.768707592891765",고추잡채밥/꽃빵,"20.828397887323945, 6.627411971830987, 11.344295774647893",팽이버섯계란국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,4,6,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 7.23427544 -1.45895511 -0.80501757],[-3.91011759  0.04894274  0.09252749]
2024-06-14(금),느타리버섯배추국,"19.016542810985488, 8.021147011308546, 12.768707592891765",돈코츠라멘,"83.47, 10.74, 14.48",돼지갈비김치찌개,"6.38, 8.09, 8.17",7,3,5,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[ 6.83276269 -3.26636071 -0.37805048],[-3.91011759  0.04894274  0.09252749]
2024-06-15(토),타워버거,"67.0, 25.0, 34.0",페투치네로제파스타,"20.828397887323945, 6.627411971830987, 11.344295774647893",차돌순두부찌개,"16.0, 17.0, 17.0",3,1,3,"[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0]",[ 6.84949083 -1.63292327 -0.38273947],[ 8.06199865 -3.55871705  0.01589601],[-3.91011759  0.04894274  0.09252749]
2024-06-16(일),순두부버섯탕,"19.0, 19.0, 21.0",닭볶음탕,"9.4, 9.5, 25.72",건새우무우국,"19.172017857142862, 7.075374999999995, 11.985875000000004",13,8,10,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.82953715  1.38121925 -0.1652322 ]
2024-06-17(월),햄감자찌개,"14.04, 1.86, 2.04",짬뽕순두부,"21.0, 23.0, 33.0",차돌박이된장찌개,"27.0, 28.0, 27.0",11,2,4,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-06-18(화),BBQ함박스테이크,"19.016542810985488, 8.021147011308546, 12.768707592891765",낙지연포탕,"20.828397887323945, 6.627411971830987, 11.344295774647893",감자수제비국,"66.44, 6.59, 15.81",1,5,5,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 7.33318239 -1.92456071  0.20785722],[ 7.7348684  -0.91460613 -0.37611507],[ 8.34759764 -0.00850096 -0.04735003]
2024-06-19(수),바싹불고기/파채,"52.2, 22.2, 4.9",유부장국,"8.17, 2.48, 5.99",황태채콩나물국,"5.0, 1.5, 8.0",3,7,6,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 7.86763678 -0.96541737 -0.39754569],[7.33395554 2.34860384 0.23494969],[ 9.13161344  0.2003675  -0.50510274]
2024-06-20(목),고깃집된장찌개,"24.0, 9.0, 23.0",등뼈감자탕,"20.828397887323945, 6.627411971830987, 11.344295774647893",닭고기무국,"6.0, 1.1, 6.0",7,14,18,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-06-21(금),쇠고기미역국,"16.08, 6.78, 15.06",들깨무국,"101.0, 15.3, 15.0",얼큰콩나물국,"5.87, 1.54, 2.17",21,3,8,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.99138427 -0.31567659 -0.17474097]
2024-06-22(토),그릴드치킨브리또,"19.016542810985488, 8.021147011308546, 12.768707592891765",우스지곰탕,"20.828397887323945, 6.627411971830987, 11.344295774647893",꼬치어묵국,"23.0, 4.7, 12.0",1,2,5,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 7.6019952  -1.12762014 -0.14526401],[-3.91011759  0.04894274  0.09252749]
2024-06-23(일),들깨수제비국,"105.0, 16.9, 8.0",얼큰우거지갈비탕,"12.4, 29.52, 32.03",매운버섯국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,1,7,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 8.12171919 -2.22904911  0.46078445],[-3.91011759  0.04894274  0.09252749]
2024-06-24(월),물만두국,"29.95, 21.79, 24.12",대파육개장,"16.0, 14.0, 13.0",쇠고기호박찌개,"19.172017857142862, 7.075374999999995, 11.985875000000004",9,1,4,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 7.14189858  1.84764727 -0.19743802],[ 7.98214286  0.35408362 -0.60030301],[-3.91011759  0.04894274  0.09252749]
2024-06-25(화),블루베리베이글&크림치즈,"58.0, 0.8, 11.0",감자국,"9.86, 3.52, 4.54",목살김치찌개,"11.0, 23.0, 27.0",4,8,17,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[ 7.79580124 -4.3534017   0.93481829],[ 6.54884252  2.81364893 -1.72165228],[-3.91011759  0.04894274  0.09252749]
2024-06-26(수),숙주나물,"2.58, 0.88, 1.45",고등어무조림,"9.0, 7.0, 23.0",무나물들깨무침,"19.172017857142862, 7.075374999999995, 11.985875000000004",1,1,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 7.44111129  1.00110096 -0.34976305],[ 7.96041502 -1.82853718  1.04742911],[-3.91011759  0.04894274  0.09252749]
2024-06-28(금),쇠고기감자국,"7.0, 2.4, 13.0",아귀탕,"6.69, 5.31, 18.04",버섯육개장,"9.0, 2.9, 8.0",16,2,12,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-07-01(월),꼬꼬떡국,"19.016542810985488, 8.021147011308546, 12.768707592891765",쇠고기미역국,"16.08, 6.78, 15.06",유부장국,"8.17, 2.48, 5.99",4,12,4,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.2014566   2.30093758 -0.60337758]
2024-07-02(화),콩나물국,"5.87, 1.54, 2.17",명태매운탕,"20.828397887323945, 6.627411971830987, 11.344295774647893",감자돈육짜글이,"19.172017857142862, 7.075374999999995, 11.985875000000004",13,3,6,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 7.57316899  1.61730711 -0.16444307],[ 7.92455664 -0.71182999  0.17759121],[-3.91011759  0.04894274  0.09252749]
2024-07-03(수),어묵탕,"13.06, 2.45, 13.11",닭곰탕,"1.87, 4.75, 18.72",진한육개장,"16.0, 6.0, 18.0",6,18,4,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 7.19922309  1.39409967 -0.81401895],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.63728234  1.13204187 -0.21359155]
2024-07-04(목),순두부찌개,"5.62, 17.99, 18.25",오이냉국,"3.15, 0.08, 0.97",감자계란국,"19.172017857142862, 7.075374999999995, 11.985875000000004",14,1,9,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[7.52308341 1.1595849  0.85052876],[-3.91011759  0.04894274  0.09252749]
2024-07-05(금),쇠고기시래기국,"19.016542810985488, 8.021147011308546, 12.768707592891765",돈목심청국장찌개,"20.828397887323945, 6.627411971830987, 11.344295774647893",칡냉면,"72.94, 6.71, 18.93",7,7,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-07-06(토),까르보나라떡볶이,"104.0, 10.0, 9.0",감자짜글이,"32.0, 1.8, 5.0",버섯매운탕,"78.0, 8.0, 38.0",1,12,11,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-07-07(일),순두부백탕,"6.0, 7.0, 11.0",사골우거지국,"6.0, 7.0, 14.0",돼지고기김치찌개,"6.38, 8.09, 8.17",10,9,7,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[ 7.7424894   0.85624666 -1.02210505],[7.84414559e+00 6.65735083e-03 2.79181484e-01],[-3.91011759  0.04894274  0.09252749]
2024-07-08(월),감자양파찌개,"14.04, 1.86, 2.04",초계국수,"64.1, 7.55, 19.25",의정부식부대찌개,"41.9, 12.2, 10.4",9,2,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-07-09(화),맛김치,"6.0, 1.1, 2.0",배추겉절이,"4.87, 1.76, 1.99",나랑드사이다,"3.0, 0.0, 0.0",3,2,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.52104601 -2.31940979  0.63965025]
2024-07-10(수),우유생크림빵,"49.0, 21.0, 7.0",미역오이냉국,"3.15, 0.08, 0.97",닭고기무국,"6.0, 1.1, 6.0",1,4,18,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[8.56490133 0.35106646 1.36296964],[-3.91011759  0.04894274  0.09252749]
2024-07-11(목),오징어찌개,"12.12, 4.07, 20.38",새우팟타이,"20.828397887323945, 6.627411971830987, 11.344295774647893",비빔냉면,"75.92, 9.34, 17.37",3,1,3,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.03510113 -1.9132845   0.59263519]
2024-07-12(금),사골떡왕만둣국,"9.0, 4.0, 2.0",모듬어묵탕,"19.0, 2.7, 9.0",감자고추장찌개,"13.53, 2.9, 6.9",6,2,2,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[ 7.8460776  -1.12461711  0.19631477],[-3.91011759  0.04894274  0.09252749]
2024-07-13(토),잉글리쉬머핀샌드위치,"30.0, 15.0, 14.0",미소장국,"7.78, 3.36, 6.02",비벼먹는오믈렛,"19.172017857142862, 7.075374999999995, 11.985875000000004",2,18,4,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 7.49009581  2.12522748 -0.67528983],[-3.91011759  0.04894274  0.09252749]
2024-07-14(일),느타리버섯배추국,"19.016542810985488, 8.021147011308546, 12.768707592891765",소고기해장국,"64.0, 14.0, 20.0",돼지갈비김치찌개,"6.38, 8.09, 8.17",7,1,5,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[7.91001149 1.43794799 0.04904156],[-3.91011759  0.04894274  0.09252749]
2024-07-16(화),조갯살미역국,"19.016542810985488, 8.021147011308546, 12.768707592891765",돼지고기김찌찌개,"15.0, 6.0, 10.0",건새우무우국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,9,10,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.82953715  1.38121925 -0.1652322 ]
2024-07-17(수),햄감자찌개,"14.04, 1.86, 2.04",유부주머니어묵탕,"20.828397887323945, 6.627411971830987, 11.344295774647893",쇠고기육개장,"6.0, 6.0, 8.0",11,2,8,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 8.54962441 -1.12469154  1.38670143],[-3.91011759  0.04894274  0.09252749]
2024-07-18(목),감자채볶음,"15.24, 6.03, 1.63",도토리묵사발,"33.0, 4.5, 2.0",얼큰뭇국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,8,3,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 7.90593887 -1.33891298 -0.95578658],[-3.91011759  0.04894274  0.09252749]
2024-07-19(금),두부맑은국,"19.016542810985488, 8.021147011308546, 12.768707592891765",고깃집된장찌개,"24.0, 9.0, 23.0",황태채콩나물국,"5.0, 1.5, 8.0",8,4,6,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 9.13161344  0.2003675  -0.50510274]
2024-07-20(토),페스츄리사각햄버거,"19.016542810985488, 8.021147011308546, 12.768707592891765",팽이버섯계란국,"20.828397887323945, 6.627411971830987, 11.344295774647893",닭고기무국,"6.0, 1.1, 6.0",2,13,18,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 8.22153284 -1.96827252  0.34360132],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-07-22(월),콩나물김치국,"1.79, 1.82, 1.92",들깨미역국,"11.76, 5.28, 2.78",미소장국,"7.78, 3.36, 6.02",4,2,6,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[ 7.86645324 -0.48461475  0.45288814],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.31802226  1.87673313 -0.11563712]
2024-07-24(수),모닝빵&딸기잼,"17.42, 1.43, 3.28",나가사끼짬뽕찌개,"74.0, 9.0, 9.0",쇠고기호박찌개,"19.172017857142862, 7.075374999999995, 11.985875000000004",3,3,4,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]",[-2.14806094 -1.43389766  0.87264004],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-07-25(목),유부장국,"8.17, 2.48, 5.99",추어탕,"3.54, 8.01, 26.52",목살김치찌개,"11.0, 23.0, 27.0",3,4,17,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 7.44150514  2.42003953 -0.01525856],[ 6.98968555  0.32389141 -0.78785407],[-3.91011759  0.04894274  0.09252749]
2024-07-26(금),순두부찌개,"5.62, 17.99, 18.25",버섯쇠고기찌개,"20.828397887323945, 6.627411971830987, 11.344295774647893",돼지고기고추장찌개,"17.55, 4.2, 13.0",14,4,2,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-07-28(일),쇠고기감자국,"7.0, 2.4, 13.0",쇠고기무국,"12.07, 8.62, 16.43",버섯육개장,"9.0, 2.9, 8.0",16,10,12,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-07-29(월),중화식계란탕,"19.016542810985488, 8.021147011308546, 12.768707592891765",차돌육개장,"9.0, 12.0, 18.0",닭곰탕,"1.87, 4.75, 18.72",5,3,10,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 8.0289542   0.61896848 -0.55157287],[-3.91011759  0.04894274  0.09252749]
2024-07-30(화),황태해장국,"12.07, 4.14, 18.33",콩나물냉국,"5.87, 1.54, 2.17",두부고추장찌개,"13.53, 2.9, 6.9",9,1,9,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[8.07116111 2.81667506 0.11840985],[7.89753469 0.90301127 0.66673387],[-3.91011759  0.04894274  0.09252749]
2024-07-31(수),조랭이떡국,"25.0, 1.0, 3.0",고기사골곰탕,"3.0, 1.3, 8.0",우동국,"12.38, 2.74, 1.62",1,3,5,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 1, 0]",[-4.62741593  0.0328805   0.09617637],[ 7.77041988 -1.08978405 -1.20421961],[ 7.53017571  3.2027878  -0.79305802]
2024-08-01(목),닭고기무국,"6.0, 1.1, 6.0",김치말이냉우동,"20.828397887323945, 6.627411971830987, 11.344295774647893",유부장국,"8.17, 2.48, 5.99",13,1,4,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 8.19908104 -1.26815694  1.11444192],[ 8.2014566   2.30093758 -0.60337758]
2024-08-03(토),떡갈비샌드위치,"58.2, 19.5, 23.0",감바스라이스,"59.0, 9.0, 8.0",우거지갈비탕,"12.4, 29.52, 32.03",1,1,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 7.7025565  -2.85397867 -0.59195143],[ 8.50645862 -1.53568576  0.0159351 ]
2024-08-05(월),밀쌀밥,"19.016542810985488, 8.021147011308546, 12.768707592891765",파김치,"3.13, 0.12, 0.76",,"19.172017857142862, 7.075374999999995, 11.985875000000004",1,1,9,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[ 6.99241104 -0.83986137 -0.76105288],[ 6.09288853 -0.99990677 -1.55024137],[-2.94202817 -2.94203111 -5.84138783]
2024-08-06(화),모닝빵&딸기잼,"17.42, 1.43, 3.28",우동국,"12.38, 2.74, 1.62",버섯매운탕,"78.0, 8.0, 38.0",3,12,11,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]",[-2.14806094 -1.43389766  0.87264004],[6.67557289 3.33947781 0.37022269],[-3.91011759  0.04894274  0.09252749]
2024-08-07(수),순두부백탕,"6.0, 7.0, 11.0",사골우거지국,"6.0, 7.0, 14.0",돼지고기김찌찌개,"15.0, 6.0, 10.0",10,9,6,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[ 7.7424894   0.85624666 -1.02210505],[7.84414559e+00 6.65735083e-03 2.79181484e-01],[-3.91011759  0.04894274  0.09252749]
2024-08-09(금),쇠고기무국,"12.07, 8.62, 16.43",근대된장국,"5.82, 1.36, 3.47",두부햄찌개,"2.36, 6.78, 6.98",40,5,11,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-08-10(토),훈제닭다리,"5.0, 14.0, 27.0",김계란국,"5.0, 2.0, 2.0",닭고기무국,"6.0, 1.1, 6.0",1,4,18,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-08-11(일),오징어찌개,"12.12, 4.07, 20.38",김치짜글이찌개,"89.0, 5.0, 14.0",아욱된장국,"4.88, 0.73, 2.68",3,4,8,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-08-12(월),사골떡왕만둣국,"9.0, 4.0, 2.0",감자고추장찌개,"13.53, 2.9, 6.9",모듬어묵탕,"19.0, 2.7, 9.0",6,8,8,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.71399252 -1.01365324  0.37664474]
2024-08-13(화),뼈없는갈비탕,"5.0, 11.0, 37.0",미소장국,"7.78, 3.36, 6.02",비벼먹는오믈렛,"19.172017857142862, 7.075374999999995, 11.985875000000004",5,18,4,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[ 7.49009581  2.12522748 -0.67528983],[-3.91011759  0.04894274  0.09252749]
2024-08-15(목),쇠고기무국,"12.07, 8.62, 16.43",해물짬뽕찌개,"15.2, 5.67, 18.57",차돌박이된장찌개,"27.0, 28.0, 27.0",40,3,4,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-08-16(금),순두부버섯탕,"19.0, 19.0, 21.0",미역된장국,"2.34, 0.08, 1.0",건새우무우국,"19.172017857142862, 7.075374999999995, 11.985875000000004",13,8,10,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.82953715  1.38121925 -0.1652322 ]
2024-08-18(일),감자채볶음,"15.24, 6.03, 1.63",쇠고기된장찌개,"20.828397887323945, 6.627411971830987, 11.344295774647893",얼큰뭇국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,4,3,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-08-19(월),우유),"4.6, 4.0, 3.0",쇠고기느타리버섯잡채,"20.828397887323945, 6.627411971830987, 11.344295774647893",상추/깻잎쌈,"2.79, 0.15, 1.36",1,2,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 5.10903689 -0.31754305 -0.84523541],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[5.39743161 0.58083632 0.21640605]
2024-08-20(화),수제소시지구이,"4.0, 7.0, 26.0",도토리묵사발,"33.0, 4.5, 2.0",돼지고기김치찌개,"6.38, 8.09, 8.17",1,8,7,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 7.98577926 -1.681159    1.40634026],[ 7.90593887 -1.33891298 -0.95578658],[-3.91011759  0.04894274  0.09252749]
2024-08-21(수),뼈해장국,"7.94, 13.3, 38.86",쇠고기우거지국,"20.828397887323945, 6.627411971830987, 11.344295774647893",얼큰콩나물국,"5.87, 1.54, 2.17",1,2,8,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[ 8.99138427 -0.31567659 -0.17474097]
2024-08-23(금),들깨수제비국,"105.0, 16.9, 8.0",닭고기육개장,"6.0, 6.0, 8.0",매운버섯국,"19.172017857142862, 7.075374999999995, 11.985875000000004",4,22,7,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-08-24(토),핫도그빵&불고기토핑,"24.74, 2.16, 4.75",빈달루커리,"21.0, 3.6, 6.0",쇠고기호박찌개,"19.172017857142862, 7.075374999999995, 11.985875000000004",6,1,4,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[ 7.32307883 -1.70381075  0.02820183],[ 7.06062295 -2.3841882  -0.54845515],[-3.91011759  0.04894274  0.09252749]
2024-08-25(일),유부장국,"8.17, 2.48, 5.99",감자국,"9.86, 3.52, 4.54",목살김치찌개,"11.0, 23.0, 27.0",3,8,17,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",[ 7.44150514  2.42003953 -0.01525856],[ 6.54884252  2.81364893 -1.72165228],[-3.91011759  0.04894274  0.09252749]
2024-08-26(월),순두부오징어탕,"19.016542810985488, 8.021147011308546, 12.768707592891765",버섯쇠고기찌개,"20.828397887323945, 6.627411971830987, 11.344295774647893",돼지고기고추장찌개,"17.55, 4.2, 13.0",2,4,2,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]",[ 8.36092413 -0.46552244  0.10928265],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-08-28(수),쇠고기감자국,"7.0, 2.4, 13.0",버섯들깨탕,"33.0, 1.7, 17.0",버섯육개장,"9.0, 2.9, 8.0",16,2,12,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",[-4.62741593  0.0328805   0.09617637],[-4.76946470e+00  8.57109371e-04  2.25929705e-02],[-3.91011759  0.04894274  0.09252749]
2024-08-29(목),중화식계란탕,"19.016542810985488, 8.021147011308546, 12.768707592891765",차돌육개장,"9.0, 12.0, 18.0",나가사끼짬뽕국,"74.0, 9.0, 9.0",5,3,5,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]",[-4.62741593  0.0328805   0.09617637],[ 8.0289542   0.61896848 -0.55157287],[-3.91011759  0.04894274  0.09252749]
